occurrence_no,name,diet,type,length_m,max_ma,min_ma,region,lng,lat,class,family,years
647945,Lambeosaurus,herbivorous,ornithopod,9,83.6,72.1,Alberta,-111.620003,50.599998,Ornithischia,Hadrosauridae,77.85
647962,Lambeosaurus,herbivorous,ornithopod,9,83.6,72.1,Alberta,-111.620003,50.599998,Ornithischia,Hadrosauridae,77.85
649440,Psittacosaurus,herbivorous,ceratopsian,2,145,100.5,Ovorkhangai,102.733299,44.241501,Ornithischia,Psittacosauridae,122.75
663698,Stegosaurus,herbivorous,armored dinosaur,9,150.8,145,Colorado,-108.800003,39.200001,Ornithischia,Stegosauridae,147.9
663755,Kritosaurus,herbivorous,ornithopod,8,85.8,83.5,Alberta,-111.413902,49.083099,Ornithischia,Hadrosauridae,84.65
667041,Microceratus,herbivorous,ceratopsian,0.5,100.5,66,Shanxi,112.420006,40.040001,Ornithischia,Protoceratopsidae,83.25
668657,Yinlong,herbivorous,ceratopsian,1.2,163.5,157.3,Xinjiang,88.919884,45.191288,Ornithischia,Chaoyangsauridae,160.4
668728,Stegoceras,herbivorous,ornithopod,2.4,72.1,66,Montana,-107.33667,47.656944,Ornithischia,Pachycephalosauridae,69.05
668730,Pachycephalosaurus,herbivorous,ornithopod,8,70.6,66,Wyoming,-104.471497,43.384399,Ornithischia,Pachycephalosauridae,68.3
679942,Oryctodromeus,herbivorous,ornithopod,2.1,100.5,93.9,Montana,-112.59861,44.537224,Ornithischia,Thescelosauridae,97.2
679943,Psittacosaurus,herbivorous,ceratopsian,2,125.45,122.46,Liaoning,120.979401,41.601391,Ornithischia,Psittacosauridae,123.955
680830,Psittacosaurus,herbivorous,ceratopsian,2,130,122.46,Liaoning,120.764221,41.783817,Ornithischia,Psittacosauridae,126.22999999999999
682889,Stegosaurus,herbivorous,armored dinosaur,9,161.2,150.8,Leiria,-8.812128,39.662338,Ornithischia,Stegosauridae,156
686854,Brachylophosaurus,herbivorous,ornithopod,7,83.5,70.6,Montana,-107.895042,48.596294,Ornithischia,Hadrosauridae,77.05
687336,Triceratops,herbivorous,ceratopsian,9,72.1,66,Colorado,-104.82,39.985279,Ornithischia,Ceratopsidae,69.05
687528,Leptoceratops,herbivorous,ceratopsian,3,70.6,66,Montana,-104.157272,45.459568,Ornithischia,Leptoceratopsidae,68.3
687529,Leptoceratops,herbivorous,ceratopsian,3,70.6,66,Montana,-104.909866,45.590557,Ornithischia,Leptoceratopsidae,68.3
689682,Lambeosaurus,herbivorous,ornithopod,9,83.5,70.6,Alberta,-110.558716,49.351067,Ornithischia,Hadrosauridae,77.05
690125,Thescelosaurus,herbivorous,ornithopod,3.5,72.1,66,South Dakota,-103.451668,45.062778,Ornithischia,Thescelosauridae,69.05
690126,Triceratops,herbivorous,ceratopsian,9,72.1,66,South Dakota,-103.451668,45.062778,Ornithischia,Ceratopsidae,69.05
691649,Dacentrurus,herbivorous,armored dinosaur,6,150.8,145,Lisboa,-9.282297,39.072666,Ornithischia,Stegosauridae,147.9
691661,Dryosaurus,herbivorous,ornithopod,4,161.2,150.8,Estremdura,-8.61667,39.849998,Ornithischia,Dryosauridae,156
692610,Centrosaurus,herbivorous,ceratopsian,6,83.5,70.6,Alberta,-111.620445,50.823467,Ornithischia,Ceratopsidae,77.05
692611,Prenocephale,herbivorous,ornithopod,2.4,83.5,70.6,Alberta,-111.603889,50.823334,Ornithischia,Pachycephalosauridae,77.05
692636,Thescelosaurus,herbivorous,ornithopod,3.5,70.6,66,Montana,-106.099998,47.799999,Ornithischia,Thescelosauridae,68.3
692639,Triceratops,herbivorous,ceratopsian,9,70.6,66,Montana,-106.099998,47.799999,Ornithischia,Ceratopsidae,68.3
699844,Heterodontosaurus,herbivorous,ornithopod,1.2,199.3,190.8,Free State,28.5,-28.533333,Ornithischia,Heterodontosauridae,195.05
700662,Pachycephalosaurus,herbivorous,ornithopod,8,70.6,66,Wyoming,-107,41.799999,Ornithischia,Pachycephalosauridae,68.3
700664,Ankylosaurus,herbivorous,armored dinosaur,7,70.6,66,Wyoming,-107,41.799999,Ornithischia,Ankylosauridae,68.3
700722,Ankylosaurus,herbivorous,armored dinosaur,7,70.6,66,Wyoming,-106.891731,41.94062,Ornithischia,Ankylosauridae,68.3
700743,Edmontonia,herbivorous,armored dinosaur,4,70.6,66,Wyoming,-106.881096,41.935242,Ornithischia,Nodosauridae,68.3
700759,Ankylosaurus,herbivorous,armored dinosaur,7,70.6,66,Wyoming,-106.881096,41.935242,Ornithischia,Ankylosauridae,68.3
700846,Edmontonia,herbivorous,armored dinosaur,4,70.6,66,Wyoming,-106.88224,41.935326,Ornithischia,Nodosauridae,68.3
700857,Edmontonia,herbivorous,armored dinosaur,4,70.6,66,Wyoming,-106.88501,41.953903,Ornithischia,Nodosauridae,68.3
702694,Ankylosaurus,herbivorous,armored dinosaur,7,70.6,66,Wyoming,-106.876312,41.939877,Ornithischia,Ankylosauridae,68.3
702718,Ankylosaurus,herbivorous,armored dinosaur,7,70.6,66,Wyoming,-106.89241,41.939758,Ornithischia,Ankylosauridae,68.3
702764,Edmontonia,herbivorous,armored dinosaur,4,70.6,66,Wyoming,-106.88224,41.935326,Ornithischia,Nodosauridae,68.3
702806,Stegosaurus,herbivorous,armored dinosaur,9,157.3,152.1,Wyoming,-105.85611,42.196388,Ornithischia,Stegosauridae,154.7
702980,Gryposaurus,herbivorous,ornithopod,10,83.5,70.6,Utah,-111.859169,37.637222,Ornithischia,Hadrosauridae,77.05
703008,Psittacosaurus,herbivorous,ceratopsian,2,125.45,122.46,Liaoning,121.2481,41.533611,Ornithischia,Psittacosauridae,123.955
703448,Psittacosaurus,herbivorous,ceratopsian,2,125.45,122.46,Liaoning,120.95137,41.584137,Ornithischia,Psittacosauridae,123.955
705795,Valdosaurus,herbivorous,ornithopod,3,136.4,125,England,0.266667,50.950001,Ornithischia,Dryosauridae,130.7
708202,Stegosaurus,herbivorous,armored dinosaur,9,113,100.5,Utah,-110.991669,39.068333,Ornithischia,Stegosauridae,106.75
708310,Dacentrurus,herbivorous,armored dinosaur,6,155.7,145,Leiria,-9.328333,39.176945,Ornithischia,Stegosauridae,150.35
708901,Dacentrurus,herbivorous,armored dinosaur,6,155.7,145,Leiria,-8.8167,39.599998,Ornithischia,Stegosauridae,150.35
709882,Parasaurolophus,herbivorous,ornithopod,11,83.5,70.6,Alberta,-111.511574,50.733292,Ornithischia,Hadrosauridae,77.05
710080,Edmontosaurus,herbivorous,ornithopod,13,70.6,66,Alberta,-113.545364,53.447811,Ornithischia,Hadrosauridae,68.3
710081,Saurolophus,herbivorous,ornithopod,9,70.6,66,Alberta,-113.545364,53.447811,Ornithischia,Hadrosauridae,68.3
715462,Stegoceras,herbivorous,ornithopod,2.4,83.5,70.6,New Mexico,-108.199997,36.266666,Ornithischia,Pachycephalosauridae,77.05
715473,Pentaceratops,herbivorous,ceratopsian,6.8,83.5,66,Colorado,-108.846741,40.031628,Ornithischia,Ceratopsidae,74.75
715649,Pachycephalosaurus,herbivorous,ornithopod,8,83.5,70.6,Alberta,-111.572777,50.775276,Ornithischia,Pachycephalosauridae,77.05
717828,Hylaeosaurus,herbivorous,armored dinosaur,5,136.4,125.45,England,-1.3808,50.622501,Ornithischia,Nodosauridae,130.925
719964,Styracosaurus,herbivorous,ceratopsian,5.5,83.5,70.6,Alberta,-110.243889,48.026382,Ornithischia,Ceratopsidae,77.05
719965,Styracosaurus,herbivorous,ceratopsian,5.5,83.5,70.6,Alberta,-111.23143,50.820862,Ornithischia,Ceratopsidae,77.05
720034,Styracosaurus,herbivorous,ceratopsian,5.5,83.5,70.6,Alberta,-111.322235,50.81678,Ornithischia,Ceratopsidae,77.05
720035,Styracosaurus,herbivorous,ceratopsian,5.5,83.5,70.6,Alberta,-111.551857,50.746986,Ornithischia,Ceratopsidae,77.05
741099,Edmontonia,herbivorous,armored dinosaur,4,70.6,66,Alberta,-112.911301,51.688202,Ornithischia,Nodosauridae,68.3
741249,Talarurus,herbivorous,armored dinosaur,6,100.5,89.8,Dornogov,109.858887,44.34,Ornithischia,Ankylosauridae,95.15
741250,Pinacosaurus,herbivorous,armored dinosaur,5,145,100.5,Ovorhangai,102.733299,44.241501,Ornithischia,Ankylosauridae,122.75
741251,Psittacosaurus,herbivorous,ceratopsian,2,145,100.5,Ovorhangai,102.733299,44.241501,Ornithischia,Psittacosauridae,122.75
741702,Tarchia,herbivorous,armored dinosaur,8.5,83.5,66,Omnogov,101.275002,43.491669,Ornithischia,Ankylosauridae,74.75
741713,Saichania,herbivorous,armored dinosaur,6.6,83.6,72.1,Omnogov,99.599998,43.299999,Ornithischia,Ankylosauridae,77.85
741738,Pinacosaurus,herbivorous,armored dinosaur,5,83.6,72.1,Dornogov,109.779999,44.438057,Ornithischia,Ankylosauridae,77.85
751818,Hylaeosaurus,herbivorous,armored dinosaur,5,139.8,132.9,England,-2.464579,50.66798,Ornithischia,Nodosauridae,136.35000000000002
755319,Zalmoxes,herbivorous,ornithopod,3,70.6,66,Alba,23.521614,46.043896,Ornithischia,Rhabdodontidae,68.3
755320,Telmatosaurus,herbivorous,ornithopod,5,70.6,66,Alba,23.521614,46.043896,Ornithischia,Hadrosauridae,68.3
755321,Struthiosaurus,herbivorous,armored dinosaur,2.5,70.6,66,Alba,23.521614,46.043896,Ornithischia,Nodosauridae,68.3
757341,Triceratops,herbivorous,ceratopsian,9,70.6,66,Montana,-106.924721,47.583611,Ornithischia,Ceratopsidae,68.3
757342,Triceratops,herbivorous,ceratopsian,9,70.6,66,Montana,-106.276939,47.653889,Ornithischia,Ceratopsidae,68.3
775779,Psittacosaurus,herbivorous,ceratopsian,2,125.45,122.46,Liaoning,120.95137,41.584137,Ornithischia,Psittacosauridae,123.955
776420,Edmontosaurus,herbivorous,ornithopod,13,72.1,66,Montana,-106.803055,46.375832,Ornithischia,Hadrosauridae,69.05
781634,Pinacosaurus,herbivorous,armored dinosaur,5,83.5,70.6,Omnogov,103.30278,44.228333,Ornithischia,Ankylosauridae,77.05
783906,Edmontosaurus,herbivorous,ornithopod,13,72.1,66,North Dakota,-103.946365,46.286884,Ornithischia,Hadrosauridae,69.05
788610,Triceratops,herbivorous,ceratopsian,9,72.1,66,Texas,-103.159576,29.438757,Ornithischia,Ceratopsidae,69.05
790006,Heterodontosaurus,herbivorous,ornithopod,1.2,201.3,190.8,Free State,27.4167,-30.5333,Ornithischia,Heterodontosauridae,196.05
790030,Rhabdodon,herbivorous,ornithopod,4,70.6,66,Alba,23.562294,46.001316,Ornithischia,Rhabdodontidae,68.3
790070,Thescelosaurus,herbivorous,ornithopod,3.5,72.1,66,Montana,-106.896561,47.613911,Ornithischia,Thescelosauridae,69.05
796110,Hypacrosaurus,herbivorous,ornithopod,9,70.6,66,Alberta,-112.883331,51.995834,Ornithischia,Hadrosauridae,68.3
800524,Pachyrhinosaurus,herbivorous,ceratopsian,6,83.5,70.6,Alberta,-119.551704,55.068638,Ornithischia,Ceratopsidae,77.05
806552,Psittacosaurus,herbivorous,ceratopsian,2,125,113,Ovorhangai,101.733887,45.395,Ornithischia,Psittacosauridae,119
809372,Rhabdodon,herbivorous,ornithopod,4,83.5,66,Languedoc-Roussillon,2.91692,43.380901,Ornithischia,Rhabdodontidae,74.75
809374,Rhabdodon,herbivorous,ornithopod,4,83.5,66,Languedoc-Roussillon,2.898134,43.352753,Ornithischia,Rhabdodontidae,74.75
811343,Pachycephalosaurus,herbivorous,ornithopod,8,72.1,66,Montana,-104.831749,45.765656,Ornithischia,Pachycephalosauridae,69.05
811344,Pachycephalosaurus,herbivorous,ornithopod,8,72.1,66,Montana,-104.773071,45.787891,Ornithischia,Pachycephalosauridae,69.05
811346,Triceratops,herbivorous,ceratopsian,9,70.6,66,Montana,-104.891388,45.730145,Ornithischia,Ceratopsidae,68.3
812194,Cedarpelta,herbivorous,armored dinosaur,10,122.46,109,Utah,-110.106003,39.179001,Ornithischia,Ankylosauridae,115.72999999999999
812305,Mantellisaurus,herbivorous,ornithopod,7,145,125,Aragón,-0.739722,40.243057,Ornithischia,Iguanodontidae,135
823902,Psittacosaurus,herbivorous,ceratopsian,2,125,100.5,Ovorhangai,102.416664,42.450001,Ornithischia,Psittacosauridae,112.75
825942,Rhabdodon,herbivorous,ornithopod,4,83.5,66,Midi-Pyrénées,1.86345,42.938679,Ornithischia,Rhabdodontidae,74.75
826618,Rhabdodon,herbivorous,ornithopod,4,72.1,66,Languedoc-Roussillon,2.259428,42.929893,Ornithischia,Rhabdodontidae,69.05
826870,Psittacosaurus,herbivorous,ceratopsian,2,145,100.5,Nei Mongol,107.262779,38.927502,Ornithischia,Psittacosauridae,122.75
828772,Pachycephalosaurus,herbivorous,ornithopod,8,72.1,66,Montana,-104.917351,45.103661,Ornithischia,Pachycephalosauridae,69.05
828773,Edmontosaurus,herbivorous,ornithopod,13,72.1,66,Montana,-104.917351,45.103661,Ornithischia,Hadrosauridae,69.05
829078,Dacentrurus,herbivorous,armored dinosaur,6,150.8,140.2,Teruel,-1.15,40.116699,Ornithischia,Stegosauridae,145.5
830877,Rhabdodon,herbivorous,ornithopod,4,72.1,66,Languedoc-Roussillon,2.210945,42.926857,Ornithischia,Rhabdodontidae,69.05
830915,Rhabdodon,herbivorous,ornithopod,4,83.5,66,Castilla-La Mancha,-2.021356,39.950359,Ornithischia,Rhabdodontidae,74.75
840207,Psittacosaurus,herbivorous,ceratopsian,2,125.45,122.46,Liaoning,120.913269,41.603352,Ornithischia,Psittacosauridae,123.955
840435,Valdosaurus,herbivorous,ornithopod,3,130,125.45,England,-1.371099,50.617123,Ornithischia,Dryosauridae,127.725
843894,Maiasaura,herbivorous,ornithopod,9,83.6,72.1,Montana,-112.276108,47.990002,Ornithischia,Hadrosauridae,77.85
844049,Psittacosaurus,herbivorous,ceratopsian,2,125,100.5,Khon Kaen,102.933296,16.383329,Ornithischia,Psittacosauridae,112.75
845942,Psittacosaurus,herbivorous,ceratopsian,2,145,132.9,Ovorhangai,101.621109,45.297222,Ornithischia,Psittacosauridae,138.95
848406,Edmontosaurus,herbivorous,ornithopod,13,70.6,66,Alberta,-112.673378,51.455544,Ornithischia,Hadrosauridae,68.3
866655,Valdosaurus,herbivorous,ornithopod,3,145,140.2,Aragón,-0.875695,40.667797,Ornithischia,Dryosauridae,142.6
867602,Pachyrhinosaurus,herbivorous,ceratopsian,6,70.6,66,Alberta,-112.865601,51.549999,Ornithischia,Ceratopsidae,68.3
869760,Pachyrhinosaurus,herbivorous,ceratopsian,6,70.6,66,Alberta,-112.629997,51.41,Ornithischia,Ceratopsidae,68.3
869763,Pachyrhinosaurus,herbivorous,ceratopsian,6,83.5,70.6,Alberta,-112.589996,51.400002,Ornithischia,Ceratopsidae,77.05
870170,Gryposaurus,herbivorous,ornithopod,10,83.5,70.6,Alberta,-111.601387,50.666668,Ornithischia,Hadrosauridae,77.05
871942,Polacanthus,herbivorous,armored dinosaur,5,140.2,136.4,England,0.44255,50.859379,Ornithischia,Nodosauridae,138.3
871943,Hylaeosaurus,herbivorous,armored dinosaur,5,140.2,136.4,England,0.44255,50.859379,Ornithischia,Nodosauridae,138.3
871960,Polacanthus,herbivorous,armored dinosaur,5,140.2,136.4,England,0.44255,50.859379,Ornithischia,Nodosauridae,138.3
872398,Zalmoxes,herbivorous,ornithopod,3,83.5,66,Judetul Covurlui,22.916668,45.549999,Ornithischia,Rhabdodontidae,74.75
872400,Struthiosaurus,herbivorous,armored dinosaur,2.5,83.5,66,Judetul Covurlui,22.916668,45.549999,Ornithischia,Nodosauridae,74.75
872401,Rhabdodon,herbivorous,ornithopod,4,83.5,66,Judetul Covurlui,22.916668,45.549999,Ornithischia,Rhabdodontidae,74.75
872434,Zalmoxes,herbivorous,ornithopod,3,70.6,66,Judetul Covurlui,23.438856,45.994545,Ornithischia,Rhabdodontidae,68.3
872484,Telmatosaurus,herbivorous,ornithopod,5,72.1,66,Hunedoara,22.783333,45.616669,Ornithischia,Hadrosauridae,69.05
872485,Zalmoxes,herbivorous,ornithopod,3,72.1,66,Hunedoara,22.783333,45.616669,Ornithischia,Rhabdodontidae,69.05
880108,Jaxartosaurus,herbivorous,ornithopod,9,100.5,66,Xinjiang,88.699997,46.400002,Ornithischia,Hadrosauridae,83.25
881373,Psittacosaurus,herbivorous,ceratopsian,2,125,113,Nei Mongol,104.065002,40.994999,Ornithischia,Psittacosauridae,119
881962,Triceratops,herbivorous,ceratopsian,9,70.6,66,New Mexico,-108.066399,36.343899,Ornithischia,Ceratopsidae,68.3
881963,Triceratops,herbivorous,ceratopsian,9,70.6,66,New Mexico,-108.066399,36.343899,Ornithischia,Ceratopsidae,68.3
881975,Triceratops,herbivorous,ceratopsian,9,70.6,66,South Dakota,-103.560928,45.713463,Ornithischia,Ceratopsidae,68.3
883266,Zalmoxes,herbivorous,ornithopod,3,72.1,66,Hunedoara,22.845142,45.603615,Ornithischia,Rhabdodontidae,69.05
883349,Zalmoxes,herbivorous,ornithopod,3,72.1,66,Hunedoara,22.904167,45.543888,Ornithischia,Rhabdodontidae,69.05
883351,Cedarpelta,herbivorous,armored dinosaur,10,122.46,109,Utah,-110.106003,39.179001,Ornithischia,Ankylosauridae,115.72999999999999
894621,Kritosaurus,herbivorous,ornithopod,8,83.5,70.6,Coahuila,-103.33667,28.921389,Ornithischia,Hadrosauridae,77.05
896239,Triceratops,herbivorous,ceratopsian,9,72.1,66,Montana,-105.300003,45.383331,Ornithischia,Ceratopsidae,69.05
897764,Hypsilophodon,herbivorous,ornithopod,2.3,145,139.8,Judetul Bihor,22.4,46.950001,Ornithischia,Hypsilophodontidae,142.4
899630,Saurolophus,herbivorous,ornithopod,9,83.5,66,Omnogov,99.98333,43.816666,Ornithischia,Hadrosauridae,74.75
899639,Saurolophus,herbivorous,ornithopod,9,100.5,66,Omnogov,100.133331,43.866669,Ornithischia,Hadrosauridae,83.25
901550,Triceratops,herbivorous,ceratopsian,9,72.1,66,Montana,-107.115555,47.546665,Ornithischia,Ceratopsidae,69.05
920591,Telmatosaurus,herbivorous,ornithopod,5,72.1,66,Hunedoara,22.926975,45.567692,Ornithischia,Hadrosauridae,69.05
920592,Zalmoxes,herbivorous,ornithopod,3,72.1,66,Hunedoara,22.926975,45.567692,Ornithischia,Rhabdodontidae,69.05
944717,Edmontonia,herbivorous,armored dinosaur,4,83.5,70.6,Texas,-103.56562,29.228554,Ornithischia,Nodosauridae,77.05
944719,Edmontonia,herbivorous,armored dinosaur,4,83.5,70.6,Texas,-103.56562,29.228554,Ornithischia,Nodosauridae,77.05
944853,Triceratops,herbivorous,ceratopsian,9,70.6,66,Montana,-106.186111,47.62389,Ornithischia,Ceratopsidae,68.3
944864,Triceratops,herbivorous,ceratopsian,9,72.1,66,Montana,-106.099998,47.799999,Ornithischia,Ceratopsidae,69.05
944875,Triceratops,herbivorous,ceratopsian,9,72.1,66,Montana,-106.194725,47.555279,Ornithischia,Ceratopsidae,69.05
963022,Rhabdodon,herbivorous,ornithopod,4,70.6,66,Aude,1.364841,43.032051,Ornithischia,Rhabdodontidae,68.3
963745,Rhabdodon,herbivorous,ornithopod,4,70.6,66,Languedoc-Roussillon,2.259428,42.929893,Ornithischia,Rhabdodontidae,68.3
969940,Telmatosaurus,herbivorous,ornithopod,5,72.1,66,Alba,23.591944,45.987221,Ornithischia,Hadrosauridae,69.05
969941,Struthiosaurus,herbivorous,armored dinosaur,2.5,72.1,66,Alba,23.591944,45.987221,Ornithischia,Nodosauridae,69.05
969944,Telmatosaurus,herbivorous,ornithopod,5,70.6,66,Alba,23.562294,46.001316,Ornithischia,Hadrosauridae,68.3
970050,Zalmoxes,herbivorous,ornithopod,3,70.6,66,Alba,23.560577,46.016869,Ornithischia,Rhabdodontidae,68.3
970051,Struthiosaurus,herbivorous,armored dinosaur,2.5,70.6,66,Alba,23.560577,46.016869,Ornithischia,Nodosauridae,68.3
970054,Zalmoxes,herbivorous,ornithopod,3,70.6,66,Alba,23.570463,45.993664,Ornithischia,Rhabdodontidae,68.3
970058,Struthiosaurus,herbivorous,armored dinosaur,2.5,70.6,66,Alba,23.498304,46.026699,Ornithischia,Nodosauridae,68.3
970254,Telmatosaurus,herbivorous,ornithopod,5,70.6,66,Alba,23.552959,46.027943,Ornithischia,Hadrosauridae,68.3
970255,Zalmoxes,herbivorous,ornithopod,3,70.6,66,Alba,23.552959,46.027943,Ornithischia,Rhabdodontidae,68.3
970367,Zalmoxes,herbivorous,ornithopod,3,72.1,66,Salaj,23.255066,47.321762,Ornithischia,Rhabdodontidae,69.05
970483,Telmatosaurus,herbivorous,ornithopod,5,70.6,66,Hunedoara,22.783331,45.616669,Ornithischia,Hadrosauridae,68.3
970484,Zalmoxes,herbivorous,ornithopod,3,70.6,66,Hunedoara,22.783331,45.616669,Ornithischia,Rhabdodontidae,68.3
970487,Zalmoxes,herbivorous,ornithopod,3,70.6,66,Hunedoara,22.795643,45.613491,Ornithischia,Rhabdodontidae,68.3
990492,Mantellisaurus,herbivorous,ornithopod,7,145,139.8,Judetul Bihor,22.4,46.950001,Ornithischia,Iguanodontidae,142.4
1014581,Triceratops,herbivorous,ceratopsian,9,70.6,66,Saskatchewan,-108.400002,49.299999,Ornithischia,Ceratopsidae,68.3
1020519,Triceratops,herbivorous,ceratopsian,9,72.1,66,South Dakota,-103.900002,45.833332,Ornithischia,Ceratopsidae,69.05
1028969,Ankylosaurus,herbivorous,armored dinosaur,7,83.5,70.6,New Jersey,-74.27417,40.259998,Ornithischia,Ankylosauridae,77.05
1033190,Stegosaurus,herbivorous,armored dinosaur,9,161.2,150.8,Wyoming,-107.458336,44.051388,Ornithischia,Stegosauridae,156
1058726,Pinacosaurus,herbivorous,armored dinosaur,5,83.6,72.1,Ömnögovi Aimag,102.82222,44.051388,Ornithischia,Ankylosauridae,77.85
1058815,Tarchia,herbivorous,armored dinosaur,8.5,72.1,66,Omnogov,99.833054,43.474724,Ornithischia,Ankylosauridae,69.05
1081354,Hypacrosaurus,herbivorous,ornithopod,9,70.6,66,Alberta,-112.883331,51.995834,Ornithischia,Hadrosauridae,68.3
1081373,Hypacrosaurus,herbivorous,ornithopod,9,70.6,66,Alberta,-112.883331,51.995834,Ornithischia,Hadrosauridae,68.3
1081391,Parksosaurus,herbivorous,ornithopod,3,70.6,66,Alberta,-112.883331,51.995834,Ornithischia,Thescelosauridae,68.3
1081392,Hypacrosaurus,herbivorous,ornithopod,9,70.6,66,Alberta,-112.883331,51.995834,Ornithischia,Hadrosauridae,68.3
1081412,Hypacrosaurus,herbivorous,ornithopod,9,70.6,66,Alberta,-112.883331,51.995834,Ornithischia,Hadrosauridae,68.3
1090593,Heterodontosaurus,herbivorous,ornithopod,1.2,190.8,182.7,Tamaulipas,-99.51667,26.6,Ornithischia,Heterodontosauridae,186.75
1092063,Heterodontosaurus,herbivorous,ornithopod,1.2,201.3,190.8,Eastern Cape,27.950001,-30.780001,Ornithischia,Heterodontosauridae,196.05
1092066,Lycorhinus,herbivorous,ornithopod,1.2,201.3,190.8,Eastern Cape,27.200001,-30.75,Ornithischia,Heterodontosauridae,196.05
1092859,Zephyrosaurus,herbivorous,ornithopod,1.8,113,100.5,Wyoming,-107.879997,44.651112,Ornithischia,Thescelosauridae,106.75
1092925,Zephyrosaurus,herbivorous,ornithopod,1.8,125,100.5,Wyoming,-107.902222,44.513332,Ornithischia,Thescelosauridae,112.75
1092927,Sauropelta,herbivorous,armored dinosaur,6.5,125,100.5,Wyoming,-107.902222,44.513332,Ornithischia,Nodosauridae,112.75
1092991,Zephyrosaurus,herbivorous,ornithopod,1.8,125,100.5,Wyoming,-107.822037,44.499119,Ornithischia,Thescelosauridae,112.75
1092992,Sauropelta,herbivorous,armored dinosaur,6.5,125,100.5,Wyoming,-107.822037,44.499119,Ornithischia,Nodosauridae,112.75
1093402,Triceratops,herbivorous,ceratopsian,9,70.6,66,North Dakota,-103.50222,46.413055,Ornithischia,Ceratopsidae,68.3
1093545,Triceratops,herbivorous,ceratopsian,9,70.6,66,North Dakota,-103.50222,46.413055,Ornithischia,Ceratopsidae,68.3
1093975,Psittacosaurus,herbivorous,ceratopsian,2,109,99.6,Dornogov,108.446671,45.830276,Ornithischia,Psittacosauridae,104.3
1098143,Stegosaurus,herbivorous,armored dinosaur,9,157.3,145,Utah,-110.813889,38.25222,Ornithischia,Stegosauridae,151.15
